station;date;minte;maxte;temp;prec
613500;20-10-2021;11,8;14,9;14,1;10,3
613500;21-10-2021;6,6;13;9,8;16,4
613500;22-10-2021;6,5;9,2;7,8;5,9
613500;23-10-2021;4,3;10,5;8,1;0
613500;24-10-2021;5,5;11,5;8,8;0
613500;25-10-2021;3,2;10,5;7,8;2,1
613500;26-10-2021;9;12,5;10,5;0,6
613500;27-10-2021;10,5;14;12,7;1,1
613500;28-10-2021;10,3;13,9;12,2;0
613500;29-10-2021;7,8;12,6;10,5;0
613500;30-10-2021;8,4;14,4;10,7;0
613500;31-10-2021;10,5;13,2;11,4;2,2
613500;01-11-2021;8,8;13,3;10,8;1,9
613500;02-11-2021;1,8;11,3;7,8;0
613500;03-11-2021;0,1;10,1;4,6;0,3
613500;04-11-2021;5,5;8,9;7,4;2,2
613500;05-11-2021;5,7;10,9;8,7;0,8
613500;06-11-2021;8,8;11,3;9,8;4,1
613500;07-11-2021;6,3;10,2;8,9;4,8
613500;08-11-2021;5,7;8,6;7,1;0,7
613500;09-11-2021;5,9;10,1;8,9;1,3
613500;10-11-2021;8,9;10,5;9,8;0
613500;11-11-2021;6,3;11,1;9,6;1
613500;12-11-2021;3,2;9,8;7,6;0
613500;13-11-2021;6,2;8,3;7;0,3
613500;14-11-2021;6,9;8,1;7,4;0
613500;15-11-2021;5,5;8,1;6,9;0,1
613500;16-11-2021;4,6;6,3;5,5;0
613500;17-11-2021;3,7;8,1;5,8;2,1
613500;18-11-2021;6,1;11,9;9,3;0,7
613500;19-11-2021;10;13;11,7;0
613500;20-11-2021;8,8;12;10,3;0
613500;21-11-2021;1,1;9,4;5,9;0,8
613500;22-11-2021;-2;7,6;3,1;0
613500;23-11-2021;6,2;8,6;7,6;0
613500;24-11-2021;6,2;8,7;7,3;0,1
613500;25-11-2021;4;7,4;6,1;2,5
613500;26-11-2021;1,2;5;3,6;2,7
613500;27-11-2021;0,8;4,5;3;3,8
613500;28-11-2021;0,7;4,2;2,1;0,3
613500;29-11-2021;-1,9;2,6;0,8;0,5
613500;30-11-2021;-2,5;5,7;2;2,8
613500;01-12-2021;-2,4;7,5;3,3;24,4
613500;02-12-2021;-1,6;2,6;0,5;3,4
613500;03-12-2021;1,6;5,3;2,7;4
613500;04-12-2021;3,3;5,3;4,3;0,8
613500;05-12-2021;-1,5;3,9;1,6;2,2
613500;06-12-2021;-2;1,5;-0,3;0
613500;07-12-2021;-0,4;1,4;0,7;0
613500;08-12-2021;0;0,9;0,5;1
613500;09-12-2021;-0,9;0,8;0,1;0,3
613500;10-12-2021;-0,3;1,9;0,6;3,7
613500;11-12-2021;-0,5;2,7;0,9;7
613500;12-12-2021;-1,2;6,9;3,1;5,9
613500;13-12-2021;4,7;8,1;6,6;0,1
613500;14-12-2021;2,7;7,8;5,7;0,5
613500;15-12-2021;6,1;9,4;8;0
613500;16-12-2021;2,7;8,4;6,6;0
613500;17-12-2021;3,1;6,5;5;0
613500;18-12-2021;5;7,4;6,1;0
613500;19-12-2021;1,3;7,5;5;0
613500;20-12-2021;-0,6;4,2;1,7;0
613500;21-12-2021;-3,9;1,8;-0,6;0
613500;22-12-2021;0,9;2,7;2;0
613500;23-12-2021;-1,1;1,4;-0,2;3,7
613500;24-12-2021;-8,9;0,7;-2,7;0,4
613500;25-12-2021;-7,4;-0,1;-3,7;0
613500;26-12-2021;-7,7;-0,5;-3,9;0
613500;27-12-2021;-7,2;-0,9;-3,2;0
613500;28-12-2021;-1,6;0,5;-0,8;0
613500;29-12-2021;-0,9;1,8;0,5;0,5
613500;30-12-2021;1,2;8;4,8;0
613500;31-12-2021;6,3;9,2;8;12,8
613500;01-01-2022;6,7;9,2;8;1,6
613500;02-01-2022;7,3;9;8,2;9,6
613500;03-01-2022;6,3;7,8;6,9;2,6
613500;04-01-2022;2,4;7;3,8;2
613500;05-01-2022;0;4,8;2,7;2,3
613500;06-01-2022;-1,6;2,6;0,4;0
613500;07-01-2022;0,8;3,5;2,1;3,3
613500;08-01-2022;1,4;4,3;2,6;4,8
613500;09-01-2022;0;1,8;0,8;2,5
613500;10-01-2022;-0,5;3,7;1,7;0
613500;11-01-2022;-0,7;2,8;1,5;1,3
613500;12-01-2022;1,1;6,4;3,7;0,2
613500;13-01-2022;6;7,7;6,7;0
613500;14-01-2022;0,4;7,7;5,2;0
613500;15-01-2022;-0,3;4,5;1,9;0
613500;16-01-2022;1,5;6,5;4;0,1
613500;17-01-2022;0,7;7;4,2;0,1
613500;18-01-2022;0,5;5,9;3,6;0
613500;19-01-2022;2,4;5,5;3,4;0,7
613500;20-01-2022;0,4;2,7;1,4;0
613500;21-01-2022;-0,7;4,5;1,9;0,8
613500;22-01-2022;-1,2;4,9;2,1;0,2
613500;23-01-2022;4,3;7,2;5,7;0
613500;24-01-2022;4,4;5,8;5;0
613500;25-01-2022;4,4;7,3;5,8;0,3
613500;26-01-2022;4,1;6,1;5,1;0,2
613500;27-01-2022;4,5;7,8;6;1
613500;28-01-2022;1,2;6,1;4;0
613500;29-01-2022;3,6;8,9;6,3;4,7
613500;30-01-2022;1,1;6;4,6;0
613500;31-01-2022;0,6;3,4;1,9;0
613500;01-02-2022;0,5;6,6;3,7;4,4
613500;02-02-2022;0,7;5,4;3,6;1,1
613500;03-02-2022;3;6,3;5;10,1
613500;04-02-2022;1,5;6,2;4,7;6,3
613500;05-02-2022;2;5,5;3,7;2,1
613500;06-02-2022;0,6;6;4,1;3,8
613500;07-02-2022;1,1;6,2;3,7;0
613500;08-02-2022;3,3;8,9;6,1;0,2
613500;09-02-2022;3,4;8,1;6,1;0,2
613500;10-02-2022;1,9;6,4;3,9;0,2
613500;11-02-2022;-0,7;4,3;2,1;0,7
613500;12-02-2022;-0,2;3,8;2;0
613500;13-02-2022;1,5;4,3;2,9;0
613500;14-02-2022;4,1;8,5;6;0
613500;15-02-2022;4,1;6,8;5,3;2,9
613500;16-02-2022;3,8;8,5;5,9;15,9
613500;17-02-2022;3,5;9;5,6;1,2
613500;18-02-2022;1,5;6,6;4;19,5
613500;19-02-2022;1,1;6,7;4,1;2
613500;20-02-2022;0,9;7,5;3,8;8,7
613500;21-02-2022;3,1;7,7;5,3;1,6
613500;22-02-2022;1,3;5,8;3,7;2,3
613500;23-02-2022;4,1;7,9;5,6;0,1
613500;24-02-2022;0,8;7,5;5,3;4,3
613500;25-02-2022;1,6;5,6;3,7;1
613500;26-02-2022;-0,1;7,5;3,2;0
613500;27-02-2022;-1,1;5,4;1,7;0
613500;28-02-2022;-0,3;6,4;2,6;0
613500;01-03-2022;0,7;3,3;2,1;0
613500;02-03-2022;-2,3;4,1;1,3;0
613500;03-03-2022;-2,7;8,5;1,4;0
613500;04-03-2022;-2,4;5,8;1;0
613500;05-03-2022;-2,6;2,8;0,2;0
613500;06-03-2022;-3,1;6;1;0
613500;07-03-2022;-1,8;6,8;1,9;0
613500;08-03-2022;-3,5;7,2;0,9;0
613500;09-03-2022;-4,7;7,2;0;0
613500;10-03-2022;-1,1;8,3;3,2;0
613500;11-03-2022;-0,4;6,3;2,9;0
613500;12-03-2022;0,6;8,3;3,8;0
613500;13-03-2022;0,7;9,3;4,6;0
613500;14-03-2022;0;10,3;4,7;0
613500;15-03-2022;-0,5;6;3,3;0
613500;16-03-2022;1,4;7,2;3,2;0
613500;17-03-2022;2,2;7,3;4,6;0,8
613500;18-03-2022;-0,4;10,5;5,1;0
613500;19-03-2022;-1,5;11;4,8;0
613500;20-03-2022;1,3;8,5;4,4;0
613500;21-03-2022;1,1;10,5;5,6;0
613500;22-03-2022;-1,6;13,7;6,3;0
613500;23-03-2022;-0,1;13,6;6,4;0
613500;24-03-2022;-1,3;14;6,1;0
613500;25-03-2022;1,8;15,6;8,9;0
613500;26-03-2022;0,6;13,1;8,4;0
613500;27-03-2022;-1,9;14;6,4;0
613500;28-03-2022;4,3;11,5;6,9;0
613500;29-03-2022;1,1;7,4;4,5;0
613500;30-03-2022;0,2;5,5;1,7;0,6
613500;31-03-2022;-1,5;5,5;1,6;0
613500;01-04-2022;-1,9;5,4;1,5;0
613500;02-04-2022;-3,9;5,2;0,4;0
613500;03-04-2022;-5,4;7,7;2,5;0,5
613500;04-04-2022;3,2;8,7;4,8;3,9
613500;05-04-2022;1,9;7,2;4,1;0,6
613500;06-04-2022;0,9;8;5,1;6,2
613500;07-04-2022;4,2;8,5;6,2;11,2
613500;08-04-2022;1,3;7,2;4;0,8
613500;09-04-2022;2;8,1;4,7;0
613500;10-04-2022;2,7;7,7;4,8;0
613500;11-04-2022;0,4;9,2;4,6;0
613500;12-04-2022;-1,6;10,2;4,9;0
613500;13-04-2022;5;14,8;9,9;0,1
613500;14-04-2022;7,2;13,8;9,6;0,1
613500;15-04-2022;1;7,7;6,2;0,3
613500;16-04-2022;-0,8;12,5;6;0
613500;17-04-2022;-0,5;13,7;6,6;0
613500;18-04-2022;-0,7;15,2;8,1;0
613500;19-04-2022;2,2;14,5;8,9;0
613500;20-04-2022;1,9;16,3;9,3;0
613500;21-04-2022;2,4;17,5;10,2;0
613500;22-04-2022;5,1;17,4;10,5;0
613500;23-04-2022;5,4;15,5;9,8;0
613500;24-04-2022;3,9;11,5;8,1;0,4
613500;25-04-2022;1,4;12,2;7,1;0
613500;26-04-2022;-1;14,1;7,4;0
613500;27-04-2022;2;14,5;8,7;0
613500;28-04-2022;4,4;14,3;8,9;0
613500;29-04-2022;2,8;12,4;8;0
613500;30-04-2022;3,6;12,5;8,1;0
613500;01-05-2022;4,3;13,3;8,9;0
613500;02-05-2022;1,2;14,5;8,7;0
613500;03-05-2022;6,1;14,7;10,1;0
613500;04-05-2022;4;14,3;9,6;0
613500;05-05-2022;5,5;14,9;10,4;0
613500;06-05-2022;4,6;15,3;11,3;0
613500;07-05-2022;6,6;16,8;12,5;0,1
613500;08-05-2022;4,1;16,1;10,4;0
613500;09-05-2022;2,9;16,7;11;0
613500;10-05-2022;9,7;19,2;14,3;2,7
613500;11-05-2022;8,5;16,2;12;3,6
613500;12-05-2022;9,3;15,6;11,8;6,8
613500;13-05-2022;8,2;14,1;11,2;1,6
613500;14-05-2022;9,7;15,5;12,7;0
613500;15-05-2022;7,5;16,7;12,1;0
613500;16-05-2022;5,2;18,6;12,7;0
613500;17-05-2022;9,1;18,3;13,4;0
613500;18-05-2022;8,2;20;14,1;0
613500;19-05-2022;13,3;23;17,9;0,1
613500;20-05-2022;12,5;17;14,3;0
613500;21-05-2022;9,5;15,7;12,5;4,9
613500;22-05-2022;9,3;17,2;12,9;0
613500;23-05-2022;7,6;18,7;13,7;0
613500;24-05-2022;10,9;15,9;13,5;11,4
613500;25-05-2022;10;16,4;12,8;3,2
613500;26-05-2022;11,3;15,8;13,2;1,4
613500;27-05-2022;7,9;13,8;10,9;2,8
613500;28-05-2022;7,8;15,9;11,7;0,3
613500;29-05-2022;8,6;16,8;12,5;0
613500;30-05-2022;8,3;13,8;10,6;2,4
613500;31-05-2022;8,9;15;11,5;0,5
613500;01-06-2022;6,1;16,3;11,5;0
613500;02-06-2022;7,4;12,7;10,8;0,1
613500;03-06-2022;9,3;17,3;12,6;0
613500;04-06-2022;5,1;17,7;12,3;0
613500;05-06-2022;4,6;21,3;14,4;0
613500;06-06-2022;11,8;19,4;15,7;2
613500;07-06-2022;11,2;16,7;14;0,2
613500;08-06-2022;11,9;19;14,6;0
613500;09-06-2022;12,2;20,7;15,8;0
613500;10-06-2022;12;20,8;15,9;0
613500;11-06-2022;12;21,6;17,1;0,2
613500;12-06-2022;8,1;19,6;15;6,7
613500;13-06-2022;10,1;17,3;13,7;0
613500;14-06-2022;11,3;18,7;14,3;0
613500;15-06-2022;10,8;18,3;14,5;0
613500;16-06-2022;10,2;20,4;15,5;0
613500;17-06-2022;8,7;19,6;16;0,1
613500;18-06-2022;13,9;21,9;18,3;0
613500;19-06-2022;9,9;16,1;12,7;9,1
613500;20-06-2022;8;16,8;12,1;3,4
613500;21-06-2022;10,2;20,2;15,2;0
613500;22-06-2022;10,9;18,4;14,6;0
613500;23-06-2022;7,6;22,6;16,1;0
613500;24-06-2022;12,4;26,5;20,1;0
613500;25-06-2022;15,3;25,1;20,3;0,1
613500;26-06-2022;17,5;28,2;21,8;0
613500;27-06-2022;15,3;27,4;19,7;3,2
613500;28-06-2022;12,8;22,1;17,7;0
613500;29-06-2022;9,6;23,9;17,7;0
613500;30-06-2022;9,7;25,9;18,5;0
613500;01-07-2022;13,5;20,8;16,8;8
613500;02-07-2022;13,4;21,8;17,6;0,3
613500;03-07-2022;13,6;24,8;19,2;2,2
613500;04-07-2022;12,8;20,1;16,4;2,2
613500;05-07-2022;12,8;19,4;15,6;0,6
613500;06-07-2022;11,4;19,2;14,9;1,7
613500;07-07-2022;12,1;19,8;16,2;6,9
613500;08-07-2022;11,8;19,9;15,7;0
613500;09-07-2022;12,6;18,1;15,2;0
613500;10-07-2022;11,8;20;15,5;0
613500;11-07-2022;10,4;21,9;16,6;0
613500;12-07-2022;10,8;25;18,3;0
613500;13-07-2022;14,1;26,3;19,9;0
613500;14-07-2022;12,3;19,1;15,4;0
613500;15-07-2022;12,3;18,9;15;0
613500;16-07-2022;11,3;20,1;15,4;0,5
613500;17-07-2022;11,5;21,5;16,5;0
613500;18-07-2022;13;24;18,8;0
613500;19-07-2022;12,6;29,8;21,6;0
613500;20-07-2022;13,7;33,9;25,1;0
613500;21-07-2022;15,4;27,1;21,1;0
613500;22-07-2022;14,4;20,6;16,7;0
613500;23-07-2022;13,1;15,1;13,9;1,3
613500;24-07-2022;9,6;24;17,5;0,2
613500;25-07-2022;15,3;31,2;21,5;5,7
613500;26-07-2022;11,7;19;16,3;0,1
613500;27-07-2022;11,7;19,3;14,6;0
613500;28-07-2022;9;19,7;14,9;0
613500;29-07-2022;6,4;23,5;15,8;0
613500;30-07-2022;12,7;25,1;18,6;0
613500;31-07-2022;14;24,6;18,9;2,4
613500;01-08-2022;11;20,6;17,1;5,4
613500;02-08-2022;7,5;21,5;15,6;0,3
613500;03-08-2022;17,6;28,6;22,7;0
613500;04-08-2022;14,8;33,2;24;0
613500;05-08-2022;13,3;19,4;16,7;1,6
613500;06-08-2022;11,5;20,2;15,5;0
613500;07-08-2022;8,9;19,8;14,7;0,6
613500;08-08-2022;11,8;21,8;16,8;0
613500;09-08-2022;10,5;22,6;17,1;0
613500;10-08-2022;9,5;25,2;17,9;0
613500;11-08-2022;10,4;27;19,5;0
613500;12-08-2022;11,3;28,8;20,8;0
613500;13-08-2022;13,3;30,4;21,9;0
613500;14-08-2022;14,6;28,7;21,9;0
613500;15-08-2022;15,4;28,8;22,7;8,6
613500;16-08-2022;18,7;26,5;21,4;7,1
613500;17-08-2022;14,4;26,7;20,6;0
613500;18-08-2022;17,9;28,2;21,9;7,7
613500;19-08-2022;16,5;21,2;19,4;0,2
613500;20-08-2022;15,6;24,2;19,6;0
613500;21-08-2022;13,2;24;18,6;0
613500;22-08-2022;9,2;24,1;17,7;0
613500;23-08-2022;14,1;25,5;19,7;0
613500;24-08-2022;13,2;25,7;19,7;0
613500;25-08-2022;14,2;25,2;19,5;0
613500;26-08-2022;16,2;25,7;20,8;0
613500;27-08-2022;15,6;20,6;18,6;26
613500;28-08-2022;15,4;20,1;17,7;1,1
613500;29-08-2022;14,1;18,8;16;1,8
613500;30-08-2022;11,5;20,1;15,6;0
613500;31-08-2022;9,4;21,6;15,5;0
613500;01-09-2022;9;21,3;14,8;0
613500;02-09-2022;6,7;21,4;14,4;0
613500;03-09-2022;10,5;21,5;15,6;0
613500;04-09-2022;9,6;21,6;15,3;0
613500;05-09-2022;12,3;21,1;16,5;0
613500;06-09-2022;12,3;19,6;15,8;0
613500;07-09-2022;11,6;21;15,6;1,6
613500;08-09-2022;13;19;16,2;13,2
613500;09-09-2022;12,6;19,2;15,3;12,7
613500;10-09-2022;12;20,3;15,2;20,4
613500;11-09-2022;9,5;18,7;14,2;0
613500;12-09-2022;6,8;18,6;13,8;0
613500;13-09-2022;14,2;18,5;15,8;4,9
613500;14-09-2022;12,9;16,8;14,6;0,2
613500;15-09-2022;11,1;16,8;13,4;0
613500;16-09-2022;9,4;16;12,4;0,6
613500;17-09-2022;9,5;16,6;13;4,1
613500;18-09-2022;8,2;13,1;11,2;0,3
613500;19-09-2022;7,8;16,1;12,2;0,1
613500;20-09-2022;6,6;15,8;11,3;0,4
613500;21-09-2022;4,3;16,8;10,6;0
613500;22-09-2022;6,5;17;12,2;0,1
613500;23-09-2022;9,2;16,9;13;0
613500;24-09-2022;9,9;17,7;13,3;0
613500;25-09-2022;10;15,9;12,4;0,9
613500;26-09-2022;9,9;12,8;11,4;5
613500;27-09-2022;8,9;13;11;8,2
613500;28-09-2022;4,7;13,3;9,8;1,9
613500;29-09-2022;9,1;13;10,3;22
613500;30-09-2022;9,3;13,8;11,6;1
613500;01-10-2022;10,2;12,4;11,3;5,1
613500;02-10-2022;10,6;16,1;12,7;0,1
613500;03-10-2022;11,2;15,3;12,8;0,2
613500;04-10-2022;10,1;15,7;12,7;0
613500;05-10-2022;13,5;15,7;14,4;0
613500;06-10-2022;12;16,4;13,8;1,5
613500;07-10-2022;10,5;15,7;13;0
613500;08-10-2022;9,2;14,5;12,1;0,8
613500;09-10-2022;6,1;14,7;10,7;0
613500;10-10-2022;9,2;14,7;11,6;2,5
613500;11-10-2022;6,7;14;10,4;0
613500;12-10-2022;4,7;14,3;10;0
613500;13-10-2022;8,8;13;10,7;1
613500;14-10-2022;9,3;14,2;11,7;0
613500;15-10-2022;11,4;14,6;12,9;14,3
613500;16-10-2022;11,1;15,8;13,2;0
613500;17-10-2022;6;16;12,3;1,3
613500;18-10-2022;9,7;14,7;12,7;0
613500;19-10-2022;1,5;12;8,2;0,2
613500;20-10-2022;0,5;10,9;6,5;0
613500;21-10-2022;8,1;12;10;4,7
613500;22-10-2022;11,3;13,6;12,3;1,6
613500;23-10-2022;9,4;13,5;11,6;0
613500;24-10-2022;11,9;16,8;13,7;6,1
613500;25-10-2022;11,2;14,2;12,9;1,9
613500;26-10-2022;9,5;14,5;12,3;0
613500;27-10-2022;10,9;14,9;13,4;1
613500;28-10-2022;10,5;17,8;14,2;0
613500;29-10-2022;10,8;15,5;12,8;0,5
613500;30-10-2022;9,6;16,4;12,6;0
613500;31-10-2022;10,3;14,7;11,8;0
613500;01-11-2022;11,2;15,8;12,7;0
613500;02-11-2022;8,7;12,7;10,9;3,2
613500;03-11-2022;8,5;12,2;10,1;0
613500;04-11-2022;7,2;12;9,8;1,7
613500;05-11-2022;6,6;12;9,6;0
613500;06-11-2022;8,3;10,7;9,7;3,2
613500;07-11-2022;8,5;12,2;10,8;2,4
613500;08-11-2022;11,3;13,2;12,1;0
613500;09-11-2022;9,6;13,9;11,7;2,6
613500;10-11-2022;9,3;12,4;11;0,8
613500;11-11-2022;11,7;12,8;12,3;0
613500;12-11-2022;11,3;12,8;12;0
613500;13-11-2022;8,2;11,7;10;0
613500;14-11-2022;7,9;10,6;9,1;0
613500;15-11-2022;7,1;10;8,3;0
613500;16-11-2022;6,6;10,1;8,4;0
613500;17-11-2022;4,7;7;5,5;0
613500;18-11-2022;-0,1;5,6;3,4;1,4
613500;19-11-2022;-1,4;3,1;0,7;0
613500;20-11-2022;-3,9;0,9;-1,2;0,2
613500;21-11-2022;-3;1,9;0;4,2
613500;22-11-2022;-1,4;2,5;0,9;0,2
613500;23-11-2022;1,1;5,5;3,8;0
613500;24-11-2022;4,5;6,3;5,4;0,2
613500;25-11-2022;5,2;6,3;5,8;1,9
613500;26-11-2022;5,6;7,3;6,3;0
613500;27-11-2022;5,4;7;6,2;0
613500;28-11-2022;4,5;6,7;5,6;0
613500;29-11-2022;3,6;6;4,8;0
613500;30-11-2022;3,2;4,6;3,8;1,4
613500;01-12-2022;2,7;4,6;3,5;0
613500;02-12-2022;2,4;4,2;3,4;0
613500;03-12-2022;0,3;2,5;1,5;0,4
613500;04-12-2022;1;3,3;2;0
613500;05-12-2022;2,3;3,9;3,2;0
613500;06-12-2022;1,1;3,1;2,3;0
613500;07-12-2022;-4,2;2,8;0,5;0,3
613500;08-12-2022;-7,2;2,6;-3,1;0
613500;09-12-2022;-1,8;1,2;0,2;0,4
613500;10-12-2022;-2,1;0,9;-0,2;0
613500;11-12-2022;-5,3;-0,4;-2;0
613500;12-12-2022;-6,9;-1,7;-4,1;0
613500;13-12-2022;-5,9;0,5;-1,7;0
613500;14-12-2022;-1,7;1,3;0,1;0
613500;15-12-2022;-10;0,4;-2,8;0,5
613500;16-12-2022;-10,6;-2,7;-6,5;0
613500;17-12-2022;-10,6;-0,4;-3,4;0
613500;18-12-2022;-3,4;0,1;-1,3;0
613500;19-12-2022;-3,3;5,5;0,6;6,9
613500;20-12-2022;3,9;7,3;5,9;6,2
613500;21-12-2022;3,6;6,7;4,6;0,2
613500;22-12-2022;4,4;6,2;5,3;0
613500;23-12-2022;-2,4;6;2,8;0
613500;24-12-2022;-2,7;2,4;0;0,2
613500;25-12-2022;2,1;4,9;4;4,3
613500;26-12-2022;3,3;7,1;4,8;0,9
613500;27-12-2022;2,2;4,4;3,3;1,1
613500;28-12-2022;3,7;7;5,4;9,9
613500;29-12-2022;6,2;8,9;7,3;3,1
613500;30-12-2022;5;7,3;5,9;0,8
613500;31-12-2022;7,3;10,3;8,7;5,5
613500;01-01-2023;7,3;10,6;9,3;5,1
613500;02-01-2023;5,1;9,6;7,4;4
613500;03-01-2023;0,8;6,1;4,4;0
613500;04-01-2023;4,1;9,4;7;19,9
613500;05-01-2023;2,6;8,2;4,4;1,3
613500;06-01-2023;2,4;8,3;4,9;14,6
613500;07-01-2023;4,7;8,6;6,7;2,4
613500;08-01-2023;4,8;7,7;6,6;2,7
613500;09-01-2023;3,9;6,1;5,1;3,5
613500;10-01-2023;3,5;6;5,1;0,1
613500;11-01-2023;4,7;8,4;6,3;4,2
613500;12-01-2023;5,4;8,4;6,4;7,7
613500;13-01-2023;5,5;8,7;6,8;2,1
613500;14-01-2023;4,9;7,9;6,1;7,6
613500;15-01-2023;4,1;7,5;5,4;2,4
613500;16-01-2023;3,2;5,4;4,3;0,3
613500;17-01-2023;1,4;3,8;2,7;4,5
613500;18-01-2023;0,4;3,3;1,7;0
613500;19-01-2023;0,7;3,6;2;1,7
613500;20-01-2023;-1,6;2,6;0,7;0,2
613500;21-01-2023;-2,4;1;-0,7;0
613500;22-01-2023;-3,4;1,4;-0,7;0
613500;23-01-2023;-0,1;2,2;0,9;0
613500;24-01-2023;-0,4;2,4;1,1;0
613500;25-01-2023;-0,3;0,7;0,2;0
613500;26-01-2023;0,3;5,7;2,9;0,4
613500;27-01-2023;-4,2;3,4;-0,1;0
613500;28-01-2023;-4,2;3,6;0,5;0
613500;29-01-2023;2,9;5,4;4,3;0
613500;30-01-2023;2,8;5,9;4,4;4,4
613500;31-01-2023;1,3;6,6;3,4;6,1
613500;01-02-2023;3;5,7;4,3;2,5
613500;02-02-2023;-0,9;4,4;1,8;0,1
613500;03-02-2023;0,1;7,1;4,1;10,6
613500;04-02-2023;-2,4;0,7;-1;0
613500;05-02-2023;-2,2;2,4;0,4;0
613500;06-02-2023;-2,1;1,2;-0,6;0
613500;07-02-2023;-0,7;3,4;0,6;0
613500;08-02-2023;-1;2,9;0,8;0
613500;09-02-2023;-0,5;3,9;1,4;0
613500;10-02-2023;2,4;5,9;4,5;0
613500;11-02-2023;3,6;9,3;6,7;0
613500;12-02-2023;2,4;8,4;6,4;0
613500;13-02-2023;4,8;8,1;6,2;0
613500;14-02-2023;0,6;4,9;3,5;0
613500;15-02-2023;-1,1;2,5;1,2;0
613500;16-02-2023;1,4;5,2;3,9;2,3
613500;17-02-2023;4,7;9,7;6,9;6,5
613500;18-02-2023;2,3;6,1;4,8;0
613500;19-02-2023;1,6;6,2;3,5;0,7
613500;20-02-2023;3,6;8,9;6,7;1,7
613500;21-02-2023;5;8,1;6,1;0
613500;22-02-2023;1,1;6,9;3,9;0
613500;23-02-2023;2;6,3;4,4;0,3
613500;24-02-2023;1,9;6,9;3,7;4,8
613500;25-02-2023;-1;2,3;1;0
613500;26-02-2023;-2,8;4,1;0,4;0
613500;27-02-2023;-2,8;6,8;1,9;0
613500;28-02-2023;-2,4;8,1;1,6;0
613500;01-03-2023;-2,4;6,6;0,7;0
613500;02-03-2023;-1,7;7,7;2,4;0
613500;03-03-2023;-1,9;6,7;2,5;0
613500;04-03-2023;-0,1;5,3;2,9;0
613500;05-03-2023;-4,9;2,6;0;0
613500;06-03-2023;-6,2;3,1;-1;0
613500;07-03-2023;-1,1;3,2;1,1;1,9
613500;08-03-2023;-3,7;3,9;-0,2;0
613500;09-03-2023;-5,1;3;-0,6;0
613500;10-03-2023;-2,4;3,2;0,4;0
613500;11-03-2023;-1,3;4,4;0,9;0,8
613500;12-03-2023;-1,9;3,7;0,9;1,3
613500;13-03-2023;2,5;11,5;7,7;8,1
613500;14-03-2023;1,1;9,2;5,1;1,3
613500;15-03-2023;0,9;5,3;2,8;0,2
613500;16-03-2023;-1,5;6,2;3,3;0
613500;17-03-2023;4;8,9;6,4;0,1
613500;18-03-2023;3,4;10,9;7,6;0,1
613500;19-03-2023;1,9;13,6;8;0
613500;20-03-2023;5,2;7,7;6,3;3,4
613500;21-03-2023;2,8;8,3;6,6;3,5
613500;22-03-2023;7;10;8,2;3,4
613500;23-03-2023;6,1;11,6;8,6;2
613500;24-03-2023;5,4;10,4;8,5;5,1
613500;25-03-2023;5,5;9,3;7,2;4,9
613500;26-03-2023;-0,1;6,7;4;0
613500;27-03-2023;-1,9;4,7;0,9;1,8
613500;28-03-2023;-1,5;5,4;2,1;0,1
613500;29-03-2023;2,6;7,2;4,7;0,7
613500;30-03-2023;5,7;12,2;7,9;8,7
613500;31-03-2023;4,1;11;8,1;3,3
613500;01-04-2023;0,5;6,8;3,5;0,1
613500;02-04-2023;-0,8;7,7;3,1;0
613500;03-04-2023;-1,9;6,9;2,3;0
613500;04-04-2023;-1,4;7,6;3;0
613500;05-04-2023;-0,9;8,7;3,7;0
613500;06-04-2023;0,7;9,5;4,8;0
613500;07-04-2023;-0,2;7,2;4,1;0
613500;08-04-2023;3,5;14,8;8;0
613500;09-04-2023;2,4;13,1;7;0
613500;10-04-2023;2,9;13,1;7,8;0
613500;11-04-2023;4,6;10,9;8,3;10,8
613500;12-04-2023;1,9;11,1;6,9;0,8
613500;13-04-2023;4,3;11,5;8;5,3
613500;14-04-2023;1,9;10,3;6,4;7,9
613500;15-04-2023;7,1;14,3;9,9;0,4
613500;16-04-2023;7,1;13,1;9,7;0
613500;17-04-2023;2,1;13,3;8;0
613500;18-04-2023;1,7;14,4;8,3;0
613500;19-04-2023;3,6;13,7;8,9;0
613500;20-04-2023;4,3;16,6;10,3;0
613500;21-04-2023;4,6;16,6;10,5;0
613500;22-04-2023;3,7;18,5;11;0
613500;23-04-2023;8,3;13,9;10,4;2,8
613500;24-04-2023;7,9;14,4;10,9;4,5
613500;25-04-2023;5,3;8,9;6,6;1
613500;26-04-2023;3,7;9,6;6,2;0,6
613500;27-04-2023;2,6;10,4;6,1;0
613500;28-04-2023;-1;11,6;6,3;0
613500;29-04-2023;3,2;12,8;8,1;0
613500;30-04-2023;3,9;10,8;7;0
613500;01-05-2023;3,4;14,4;9,6;0
613500;02-05-2023;5,2;12;8,7;0
613500;03-05-2023;3,6;11,6;7,9;0
613500;04-05-2023;2,3;13,2;8,3;0
613500;05-05-2023;4,4;8,4;6,3;0
613500;06-05-2023;4,5;10,5;6,6;0,3
613500;07-05-2023;4,6;14,7;9,3;0
613500;08-05-2023;4;16,2;10,4;0
613500;09-05-2023;7,7;17,7;12,4;0
613500;10-05-2023;9,2;18,5;13,8;0
613500;11-05-2023;8,8;21,1;14,5;0
